idx,canonicalsmiles,precursor,capacity,molwt
1071,Bc1cc(C(=O)[O][Na])cc(N(C)C)c1,BC1=CC(=CC(=C1)N(C)C)C(=O)O,134.70534566648013,198.99400000000009
1072,C=C/C=C(\C=C/C)B([O][Na])[O][Na],B(/C(=C/C=C)/C=C\C)(O)O,147.33265300763193,181.93900000000008
1073,C=C/C=C\C(=C/C)B([O][Na])[O][Na],B(/C(=C/C)/C=C\C=C)(O)O,147.33265300763193,181.93900000000008
1074,[B]c1cnc2n[nH]c(C(=O)[O][Na])c2c1,[B]C1=CC2=C(NN=C2N=C1)C(=O)O,137.51939522247642,194.92200000000005
1075,O=C([O][Na])B1C(=O)OC1=O,B1(C(=O)OC1=O)C(=O)O,178.90646436331548,149.82999999999998
1076,[B]c1nc(C(=O)[O][Na])cs1,[B]C1=NC(=CS1)C(=O)O,166.57069432879433,160.926
1077,[B]c1ccc(C(=O)[O][Na])o1,[B]C1=CC=C(O1)C(=O)O,186.31789501324496,143.87
1078,O=Nc1ccccc1B([O][Na])[O][Na],B(C1=CC=CC=C1N=O)(O)O,137.53915233693982,194.89400000000003
1079,[B]c1cnc(C(=O)[O][Na])c(C)c1,[B]C1=CC(=C(N=C1)C(=O)O)C,158.6841156706895,168.92400000000004
1080,[B]c1cccc(B([O][Na])[O][Na])c1,[B]C1=CC(=CC=C1)B(O)O,152.5643457914374,175.70000000000002
1081,[B]c1ccc2c(C(=O)[O][Na])n[nH]c2c1,[B]C1=CC2=C(C=C1)C(=NN2)C(=O)O,138.2199900768073,193.93400000000003
1082,[B]c1cc(C(=O)[O][Na])cc(C)c1C,[B]C1=CC(=CC(=C1C)C)C(=O)O,147.31322057536724,181.96300000000005
1083,O=C([O][Na])c1cccc([B][O][Na])c1,[B](C1=CC(=CC=C1)C(=O)O)O,277.92466024070285,192.898
1084,[B]c1cc(C(=O)[O][Na])ccc1C,[B]C1=C(C=CC(=C1)C(=O)O)C,159.6176850440379,167.93600000000004
1085,[B]c1cnccc1C(=O)[O][Na],[B]C1=C(C=CN=C1)C(=O)O,173.05406531795677,154.89700000000002
1086,COC1=C(B([O][Na])[O][Na])CCC=C1,B(C1=C(C=CCC1)OC)(O)O,135.42399920962902,197.93800000000005
1087,[18F]c1cc(B([O][Na])[O][Na])ccn1,B(C1=CC(=NC=C1)[18F])(O)O,145.7798669431593,183.876938
1088,CC1(C)C=CC(B([O][Na])[O][Na])CC1,B(C1CCC(C=C1)(C)C)(O)O,135.3939022514953,197.9820000000001
1089,O=CO[B]C(=O)[O][Na],[B](C(=O)O)OC=O,218.23652225515,122.82799999999996
1090,[B]c1ccc(CC(=O)[O][Na])nc1,[B]C1=CN=C(C=C1)CC(=O)O,158.6841156706895,168.92400000000004
1091,C#Cc1cnccc1B([O][Na])[O][Na],B(C1=C(C=NC=C1)C#C)(O)O,140.41232625247792,190.90600000000003
1092,O=C([O][Na])c1ccc([B][O][Na])cc1,[B](C1=CC=C(C=C1)C(=O)O)O,277.92466024070285,192.898
1093,[B]Cc1ccccc1B([O][Na])[O][Na],[B]CC1=CC=CC=C1B(O)O,141.28487540284488,189.72700000000003
1094,[Na][O]B([O][Na])C1=CCCC=C1,B(C1=CCCC=C1)(O)O,159.64049952091304,167.91200000000003
1095,[B]CCCCCCC(=O)[O][Na],[B]CCCCCCC(=O)O,165.49397464735196,161.9730000000001
1096,C=C/C(=C\N=CC)B([O][Na])[O][Na],B(/C(=C/N=CC)/C=C)(O)O,146.53690026926338,182.92700000000008
1097,CC(C)[C@@H](C(=O)[O][Na])N(C)[B]C=O,[B](C=O)N(C)[C@@H](C(C)C)C(=O)O,139.62754028073664,191.9790000000001
1098,[B]c1cccc(CC(=O)[O][Na])c1,[B]C1=CC(=CC=C1)CC(=O)O,159.6176850440379,167.93600000000004
1099,N#CC1CCC(B([O][Na])[O][Na])CC1,B(C1CCC(CC1)C#N)(O)O,136.1005897598198,196.9540000000001
1100,[B]c1cc(C(=O)[O][Na])sc1C,[B]C1=C(SC(=C1)C(=O)O)C,154.08591127845,173.965
1101,O=Nc1ccc(B([O][Na])[O][Na])cc1,B(C1=CC=C(C=C1)N=O)(O)O,137.53915233693985,194.894
1102,CC1(B([O][Na])[O][Na])C=NC=NC1,B(C1(CN=CN=C1)C)(O)O,145.74969717290895,183.91500000000005
1103,COc1ccoc1B([O][Na])[O][Na],B(C1=C(C=CO1)OC)(O)O,144.20660068729012,185.88300000000004
1104,O=C[B]n1cc(B([O][Na])[O][Na])cn1,[B](C=O)N1C=C(C=N1)B(O)O,137.6882190820747,194.683
1105,COCC#CB([O][Na])[O][Na],B(C#CCOC)(O)O,169.79189320248267,157.87300000000005
1106,CCCC#CB([O][Na])[O][Na],B(C#CCCC)(O)O,171.93959984577103,155.90100000000004
1107,O=Cc1ncc(B([O][Na])[O][Na])cn1,B(C1=CN=C(N=C1)C=O)(O)O,136.84542508017864,195.88200000000003
1108,CCB1OCC(C)(C(=O)[O][Na])CO1,B1(OCC(CO1)(C)C(=O)O)CC,138.1936245910757,193.9710000000001
1109,CC1CCC(B([O][Na])[O][Na])C1,B(C1CCC(C1)C)(O)O,155.89701039614957,171.94400000000007
1110,O=C([B]S(=O)(=O)Cl)[O][Na],[B](C(=O)O)S(=O)(=O)Cl,151.1628416985127,177.32899999999998
1111,O=C([O][Na])c1cccc2c1O[B]C=C2,[B]1C=CC2=C(O1)C(=CC=C2)C(=O)O,137.50810799103076,194.938
1112,C[B]OCCP(=O)([O][Na])[O][Na],[B](C)OCCP(=O)(O)O,275.1390093513048,194.85100000000008
1113,C[B]OCC(=O)[O][Na],[B](C)OCC(=O)O,218.1583725792334,122.87199999999996
1114,O=C[B]N1CC[C@H](C(=O)[O][Na])C1,[B](C=O)N1CC[C@@H](C1)C(=O)O,152.3596964552766,175.93600000000006
1115,O=C[B]N1CCC(C(=O)[O][Na])C1,[B](C=O)N1CCC(C1)C(=O)O,152.3596964552766,175.93600000000006
1116,C=C(/C=C\C=C/C)B([O][Na])[O][Na],B(C(=C)/C=C\C=C/C)(O)O,147.33265300763193,181.93900000000008
1117,CCc1[nH]ncc1B([O][Na])[O][Na],B(C1=C(NN=C1)CC)(O)O,145.74969717290895,183.91500000000005
1118,C/C=C\C=C(/CC)B([O][Na])[O][Na],B(/C(=C/C=C\C)/CC)(O)O,145.71800470525693,183.9550000000001
1119,O=C([O][Na])c1cccc2c1O[B]CC2,[B]1CCC2=C(O1)C(=CC=C2)C(=O)O,136.1005897598198,196.95400000000004
1120,O=Cc1ccc([B]C(=O)[O][Na])cc1,[B](C1=CC=C(C=C1)C=O)C(=O)O,146.53690026926344,182.927
1121,C=CC=C(C=CC)B([O][Na])[O][Na],B(C(=CC=C)C=CC)(O)O,147.33265300763193,181.93900000000008
1122,CCO[B]CCC(=O)[O][Na],[B](CCC(=O)O)OCC,177.60727479397548,150.92600000000007
1123,O=C([O][Na])C1[B]C=C1,[B]1C=CC1C(=O)O,229.36608443333984,116.86799999999997
1124,C=CC(CC=CC)B([O][Na])[O][Na],B(C(CC=CC)C=C)(O)O,145.71800470525693,183.9550000000001
1125,C=C[B]C(=O)[O][Na],[B](C=C)C(=O)O,255.63916148235748,104.857
1126,O=C([B]c1cccs1)[O][Na],[B](C1=CC=CS1)C(=O)O,166.54999537457002,160.94600000000003
1127,O=BCC(=O)[O][Na],B(=O)CC(=O)O,248.5747522237781,107.83699999999996
1128,C[B]COCC(=O)[O][Na],[B](C)COCC(=O)O,195.8053423002034,136.89900000000006
1129,COC1C=CC(B([O][Na])[O][Na])=CO1,B(C1=COC(C=C1)OC)(O)O,134.08811743062154,199.91000000000005
1130,[Na][O]B([O][Na])C1C=COCC1,B(C1CCOC=C1)(O)O,155.93691422661752,171.90000000000003
1131,CC(C)(B([O][Na])[O][Na])C(=O)[O][Na],B(C(C)(C)C(=O)O)(O)O,270.94107803664576,197.8700000000001
1132,[Na][O]B(COc1ccccc1)[O][Na],B(COC1=CC=CC=C1)(O)O,136.8174863239225,195.92200000000005
1133,CCCC(C)(C)B([O][Na])[O][Na],B(C(C)(C)CCC)(O)O,154.09034005263013,173.96000000000012
1134,[B]CC=CB([O][Na])[O][Na],[B]CC=CB(O)O,191.9247607205392,139.66700000000003
1135,[Na][O]B([O][Na])C1C=NCCC1,B(C1CCCN=C1)(O)O,156.83467642324618,170.91600000000005
1136,O=Cc1nnc(B([O][Na])[O][Na])o1,B(C1=NN=C(O1)C=O)(O)O,144.23763905853627,185.843
1137,C=CC[B]C(=O)[O][Na],[B](CC=C)C(=O)O,225.47656165300265,118.88399999999996
1138,[2H][O]([Na])B([O][Na])c1ccccc1,[2H]OB(C1=CC=CC=C1)O,319.28460851028655,167.910101778
1139,CC=C(CC)CB([O][Na])[O][Na],B(CC(=CC)CC)(O)O,155.89701039614954,171.9440000000001
1140,CB(C)c1ccc(C(=O)[O][Na])nc1,B(C)(C)C1=CN=C(C=C1)C(=O)O,144.92074562249238,184.96700000000007
1141,O=C([O][Na])B1C[B]CC1,[B]1CB(CC1)C(=O)O,205.08596183403384,130.70399999999998
1142,[Na][O]B([O][Na])C1OCO1,B(C1OCO1)(O)O,181.32199328676455,147.834
1143,CC(C=O)B([O][Na])[O][Na],B(C(C)C=O)(O)O,183.7733992099076,145.86200000000005
1144,[B]C=C(C)C(=O)[O][Na],[B]C=C(C)C(=O)O,227.4046926902471,117.87599999999996
1145,O=C([O][Na])C1C=C([B][O][Na])C=CC1,[B](C1=CC(CC=C1)C(=O)O)O,275.0500790662092,194.91400000000004
1146,Cn1ccc(C#N)c1B([O][Na])[O][Na],B(C1=C(C=CN1C)C#N)(O)O,138.237097393407,193.91000000000005
1147,[2H]C(=Cc1ccccc1)B([O][Na])[O][Na],[2H]C(=CC1=CC=CC=C1)B(O)O,138.93200692097932,192.94010177800004
1148,CB1CC(C(=O)[O][Na])CO1,B1(CC(CO1)C(=O)O)C,178.80144849554787,149.91800000000006
1149,[B]C1=NC(C)SC1C(=O)[O][Na],[B]C1=NC(SC1C(=O)O)C,151.470345402616,176.96900000000002
1150,[B]C1CCCN1C(=O)[O][Na],[B]C1CCCN1C(=O)O,182.45249428630623,146.91800000000006
1151,C=C(C=O)C(=C)B([O][Na])[O][Na],B(C(=C)C(=C)C=O)(O)O,157.7874052621527,169.88400000000004
1152,[Na][O]B([O][Na])C1=COCCC1,B(C1=COCCC1)(O)O,155.93691422661752,171.90000000000003
1153,O=C1CCCC=C1B([O][Na])[O][Na],B(C1=CCCCC1=O)(O)O,145.75286717790422,183.9110000000001
1154,CN1CCC=C(B([O][Na])[O][Na])C1,B(C1=CCCN(C1)C)(O)O,144.93955194603498,184.94300000000007
1155,[Na][O]B([O][Na])c1cocn1,B(C1=COC=N1)(O)O,170.90475026654056,156.845
1156,[B]c1cc(C(=O)[O][Na])cc(N(C)C)c1,[B]C1=CC(=CC(=C1)N(C)C)C(=O)O,136.08400712544318,196.9780000000001
1157,COCn1cc(B([O][Na])[O][Na])cn1,B(C1=CN(N=C1)COC)(O)O,134.085434514619,199.91400000000007
1158,N#Cc1cscc1B([O][Na])[O][Na],B(C1=CSC=C1C#N)(O)O,136.1137205451319,196.93500000000003
1159,[Na][O]B(Cc1cccnc1)[O][Na],B(CC1=CN=CC=C1)(O)O,148.16984901722697,180.9110000000001
1160,[Na][O]B(CC1CC1)[O][Na],B(CC1CC1)(O)O,186.2919977451911,143.89000000000004
1161,COc1nccnc1B([O][Na])[O][Na],B(C1=NC=CN=C1OC)(O)O,135.4513716942847,197.89800000000005
1162,[Na][O]B([O][Na])C1C=CCC1,B(C1CCC=C1)(O)O,171.93959984577103,155.90100000000004
1163,Cc1ccc(B([O][Na])[O][Na])nn1,B(C1=NN=C(C=C1)C)(O)O,147.36505179003484,181.89900000000003
1164,O=c1cncc(B([O][Na])[O][Na])[nH]1,B(C1=CN=CC(=O)N1)(O)O,145.78457481362233,183.87100000000004
1165,[Na][O]B([O][Na])c1nnco1,B(C1=NN=CO1)(O)O,169.83492397379226,157.833
1166,Cc1csc(B([O][Na])[O][Na])n1,B(C1=NC(=CS1)C)(O)O,143.3912247542289,186.94000000000003
1167,N#Cc1ccoc1B([O][Na])[O][Na],B(C1=C(C=CO1)C#N)(O)O,148.20589469364538,180.867
1168,COc1cc(B([O][Na])[O][Na])cnn1,B(C1=CC(=NN=C1)OC)(O)O,135.4513716942847,197.89800000000005
1169,C=C(CCC)B([O][Na])[O][Na],B(C(=C)CCC)(O)O,169.74458453209942,157.91700000000006
1170,C[C@H]1C[C@H]1B([O][Na])[O][Na],B([C@@H]1C[C@@H]1C)(O)O,186.2919977451911,143.89000000000004
1171,Cc1c[nH]c(=O)cc1B([O][Na])[O][Na],B(C1=CC(=O)NC=C1C)(O)O,136.1310017548908,196.91000000000005
1172,C=C(C=C(C)C=O)B([O][Na])[O][Na],B(C(=C)C=C(C)C=O)(O)O,145.75286717790422,183.9110000000001
1173,C=CC1C=CC(B([O][Na])[O][Na])CC1,B(C1CCC(C=C1)C=C)(O)O,136.7867668654539,195.9660000000001
1174,CCCn1ncc(B([O][Na])[O][Na])n1,B(C1=NN(N=C1)CCC)(O)O,134.74868323307467,198.9300000000001
1175,CC=C(CC)C(=CC)B([O][Na])[O][Na],B(C(=CC)C(=CC)CC)(O)O,135.3939022514953,197.9820000000001
1176,[Na][O]B([O][Na])c1ccc([SiH3])cc1,B(C1=CC=C(C=C1)[SiH3])(O)O,136.76443410420285,195.998
1177,C[B]C1=NCCC(C(=O)[O][Na])=C1,[B](C)C1=NCCC(=C1)C(=O)O,155.89338378786346,171.94800000000006
1178,C=CC=CC(=CC)B([O][Na])[O][Na],B(C(=CC)C=CC=C)(O)O,147.33265300763193,181.93900000000008
1179,[B]CCc1ccc(C(=O)[O][Na])cc1,[B]CCC1=CC=C(C=C1)C(=O)O,147.31322057536724,181.96300000000005
1180,COC(C)C=C(C)B([O][Na])[O][Na],B(C(=CC(C)OC)C)(O)O,142.6259853016901,187.9430000000001
1181,O=C([O][Na])C1=CC[B]1,[B]1CC=C1C(=O)O,229.36608443333984,116.86799999999997
1182,CB1CC(C(=O)[O][Na])C1,B1(CC(C1)C(=O)O)C,200.1624530914624,133.919
1183,[Na][O]B([O][Na])C1=NC=CCC=C1,B(C1=NC=CCC=C1)(O)O,148.169849017227,180.91100000000003
1184,CC(Cl)C(C)B([O][Na])[O][Na],B(C(C)C(C)Cl)(O)O,148.62992473318997,180.35100000000008
1185,C=C(B([O][Na])[O][Na])N(C)C,B(C(=C)N(C)C)(O)O,168.6891888584723,158.90500000000006
1186,O=C(CC1CCB([O][Na])O1)[O][Na],B1(CCC(O1)CC(=O)O)O,285.3187675884975,187.8990000000001
1187,O=C([O][Na])C1=CC=C([B][O][Na])CC1,[B](C1=CC=C(CC1)C(=O)O)O,275.0500790662092,194.91400000000004
1188,COC1CCC(B([O][Na])[O][Na])C1,B(C1CCC(C1)OC)(O)O,142.6259853016901,187.9430000000001
1189,[Na][O]B([O][Na])C1=CC=CC=CC1,B(C1=CC=CC=CC1)(O)O,148.98348491052033,179.92300000000003
1190,C=NC=CC(=CC)B([O][Na])[O][Na],B(C(=CC)C=CN=C)(O)O,146.5369002692634,182.92700000000005
1191,C=C(/C=C\CC(C)=O)B([O][Na])[O][Na],B(C(=C)/C=C\CC(=O)C)(O)O,135.423999209629,197.93800000000007
1192,Cc1cc(B([O][Na])[O][Na])sc1C,B(C1=CC(=C(S1)C)C)(O)O,134.04185217225583,199.97900000000004
1193,CC=CC=CC(=CC)B([O][Na])[O][Na],B(C(=CC)C=CC=CC)(O)O,136.7867668654539,195.9660000000001
1194,[B]c1cnc(OC)c(C(=O)[O][Na])c1,[B]C1=CC(=C(N=C1)OC)C(=O)O,144.95522761125198,184.92300000000003
1195,[B]c1cnn2ccc(C(=O)[O][Na])cc12,[B]C1=C2C=C(C=CN2N=C1)C(=O)O,138.2199900768073,193.93400000000003
1196,C=COC(=C)B([O][Na])[O][Na],B(C(=C)OC=C)(O)O,169.79189320248267,157.87300000000005
1197,CC=C(C=C(C)C=O)B([O][Na])[O][Na],B(C(=CC)C=C(C)C=O)(O)O,135.423999209629,197.93800000000007
1198,[B]c1ccc(C)c(C(=O)[O][Na])c1C,[B]C1=C(C(=C(C=C1)C)C(=O)O)C,147.31322057536724,181.96300000000005
1199,[Na][O]B([O][Na])C1C=NCN=C1,B(C1C=NCN=C1)(O)O,157.7836901697327,169.88800000000003
1200,CC=C(C=O)C(=CC)B([O][Na])[O][Na],B(C(=CC)C(=CC)C=O)(O)O,135.423999209629,197.93800000000007
1201,[B]CCCC1CCCC1C(=O)[O][Na],[B]CCCC1CCCC1C(=O)O,142.5744001976243,188.0110000000001
1202,BC(=O)C(=O)[O][Na],BC(=O)C(=O)O,248.5747522237781,107.83699999999996
1203,[Na][O]B([O][Na])C1=CCC=CO1,B(C1=CCC=CO1)(O)O,157.7874052621527,169.884
1204,[B]CCC(=O)[O][Na],[B]CCC(=O)O,253.2050777457664,105.86499999999998
1205,C=CC(=C)B([O][Na])[O][Na],B(C(=C)C=C)(O)O,188.93916824474925,141.87400000000002
1206,[Na][O]B([O][Na])c1cc2cc-2c1,B(C1=CC2=CC2=C1)(O)O,163.5681935291406,163.88
1207,CN1CC(B([O][Na])[O][Na])C=N1,B(C1CN(N=C1)C)(O)O,155.93328576156196,171.90400000000005
1208,CC=CC(C)(C=CC)B([O][Na])[O][Na],B(C(C)(C=CC)C=CC)(O)O,135.3939022514953,197.9820000000001
1209,C=N/N=C(/CCC)B([O][Na])[O][Na],B(/C(=N\N=C)/CCC)(O)O,144.16937227011925,185.93100000000007
1210,[Na][O]B([O][Na])C1=CSCC=C1,B(C1=CSCC=C1)(O)O,144.1530908812788,185.95200000000003
1211,C=CC(=CC)B([O][Na])[O][Na],B(C(=CC)C=C)(O)O,171.93959984577103,155.90100000000004
1212,COC(C)=C(C)B([O][Na])[O][Na],B(C(=C(C)OC)C)(O)O,154.1293242459322,173.91600000000008
1213,CCn1ncc(B([O][Na])[O][Na])n1,B(C1=NN(N=C1)CC)(O)O,144.97090666758,184.90300000000005
1214,C=CC=CC(=CC=C)B([O][Na])[O][Na],B(C(=CC=C)C=CC=C)(O)O,138.2085875512016,193.95000000000007
1215,COC1=NCC(B([O][Na])[O][Na])C=N1,B(C1CN=C(N=C1)OC)(O)O,134.085434514619,199.91400000000007
1216,[B]C(C=CC)C(=O)[O][Na],[B]C(C=CC)C(=O)O,203.2217277511168,131.903
1217,[B]C1COc2ccc(C(=O)[O][Na])cc21,[B]C1COC2=C1C=C(C=C2)C(=O)O,136.80072854539287,195.94600000000003
1218,C=CC(B([O][Na])[O][Na])=C(C)C=CC,B(C(=C(C)C=CC)C=C)(O)O,136.7867668654539,195.9660000000001
1219,[B]CCCC(=O)[O][Na],[B]CCCC(=O)O,223.58085239678684,119.89199999999995
1220,[B]c1ccc(OC)c(C(=O)[O][Na])n1,[B]C1=NC(=C(C=C1)OC)C(=O)O,144.95522761125198,184.92300000000003
1221,[Na][O]B([O][Na])C1=CC=CCS1,B(C1=CC=CCS1)(O)O,144.1530908812788,185.95200000000003
1222,C=C(C=CC)B([O][Na])[O][Na],B(C(=C)C=CC)(O)O,171.93959984577103,155.90100000000004
1223,[Na][O]B([O][Na])C1=CCCN=C1,B(C1=CCCN=C1)(O)O,158.7066640352608,168.90000000000003
1224,C=CC(=O)/C(=C\CC)B([O][Na])[O][Na],B(/C(=C/CC)/C(=O)C=C)(O)O,135.423999209629,197.93800000000007
1225,CCC(=S)B([O][Na])[O][Na],B(C(=S)CC)(O)O,165.53792104956185,161.93000000000004
1226,C=C(CCl)B([O][Na])[O][Na],B(C(=C)CCl)(O)O,163.14212062440993,164.30800000000005
1227,CB=C(C)CC(=O)[O][Na],B(=C(C)CC(=O)O)C,200.1624530914624,133.919
1228,CC[B]B([O][Na])[O][Na],[B](B(O)O)CC,208.337651212115,128.66399999999996
1229,CB([O][Na])OC(C)CC(=O)[O][Na],B(C)(O)OC(C)CC(=O)O,282.2900303352083,189.91500000000008
1230,[Na][O]B([O][Na])C1=CC=CC=CC=C1,B(C1=CC=CC=CC=C1)(O)O,139.6602767386474,191.93400000000003
1231,[Na][O]B([O][Na])C1=CCC=NC1,B(C1=CCC=NC1)(O)O,158.7066640352608,168.90000000000003
1232,[Na][O]B([O][Na])C1C=CN=CCC1,B(C1CCC=NC=C1)(O)O,146.5369002692634,182.92700000000005
1233,CC=CCCC(=CC)B([O][Na])[O][Na],B(C(=CC)CCC=CC)(O)O,135.3939022514953,197.9820000000001
1234,CC=CC(=CC)B([O][Na])[O][Na],B(C(=CC)C=CC)(O)O,157.7465488651402,169.92800000000008
1235,C=C(OCC)B([O][Na])[O][Na],B(C(=C)OCC)(O)O,167.65103012437092,159.88900000000007
1236,CCC1=C(B([O][Na])[O][Na])CCC=C1,B(C1=C(C=CCC1)CC)(O)O,136.78676686545393,195.9660000000001
1237,CC=CC(=CCC)B([O][Na])[O][Na],B(C(=CCC)C=CC)(O)O,145.71800470525693,183.9550000000001
1238,CN1C=C(B([O][Na])[O][Na])C=CC1,B(C1=CN(CC=C1)C)(O)O,146.5369002692634,182.92700000000005
1239,O=C[B]N1CCC(CC(=O)[O][Na])C1,[B](C=O)N1CCC(C1)CC(=O)O,141.10935053434375,189.96300000000008
1240,[Na][O]B([O][Na])C1CC=CC=N1,B(C1CC=CC=N1)(O)O,158.7066640352608,168.90000000000003
1241,[B]c1cccc(C(=O)[O][Na])c1[O][Na],[B]C1=C(C(=CC=C1)C(=O)O)O,279.3846011314352,191.89
1242,Cn1ncc(B([O][Na])[O][Na])n1,B(C1=NN(N=C1)C)(O)O,156.87138951962564,170.87600000000003
1243,[B]c1ccc(OC)c(C(=O)[O][Na])c1,[B]C1=CC(=C(C=C1)OC)C(=O)O,145.73384921605756,183.93500000000003
1244,[B]C(C)CC(=O)[O][Na],[B]C(C)CC(=O)O,223.58085239678684,119.89199999999995
1245,CC1C=CC(B([O][Na])[O][Na])=CC1,B(C1=CCC(C=C1)C)(O)O,147.33265300763196,181.93900000000005
1246,COC1=CCC(B([O][Na])[O][Na])C=C1,B(C1CC=C(C=C1)OC)(O)O,135.423999209629,197.93800000000007
1247,CC1(C)CCC1B([O][Na])[O][Na],B(C1CCC1(C)C)(O)O,155.89701039614954,171.9440000000001
1248,[Na][O]B([O][Na])C1=CC=CC=CCC1,B(C1=CC=CC=CCC1)(O)O,138.2085875512016,193.95000000000005
1249,[B]c1ccc(C(=O)[O][Na])cc1OCC,[B]C1=C(C=C(C=C1)C(=O)O)OCC,135.4075810284577,197.96200000000005
1250,[Na][O]B(CN1CCCC1)[O][Na],B(CN1CCCC1)(O)O,155.0063351812015,172.9320000000001
1251,C[B]CCCCCC(=O)[O][Na],[B](C)CCCCCC(=O)O,164.47043247713253,162.9810000000001
1252,[Na][O]B([O][Na])C1C=NCC1,B(C1CCN=C1)(O)O,170.8568195065017,156.88900000000004
1253,CC=CCCB([O][Na])[O][Na],B(CCC=CC)(O)O,169.74458453209942,157.91700000000006
1254,N#CC1CCCCC1B([O][Na])[O][Na],B(C1CCCCC1C#N)(O)O,136.1005897598198,196.9540000000001
1255,C=CC1=CCC(B([O][Na])[O][Na])C=C1,B(C1CC=C(C=C1)C=C)(O)O,138.2085875512016,193.95000000000007
1256,[B]CC(C)C(=O)[O][Na],[B]CC(C)C(=O)O,223.58085239678684,119.89199999999995
1257,C=CC=C(C)B([O][Na])[O][Na],B(C(=CC=C)C)(O)O,171.93959984577103,155.90100000000004
1258,[B][B]C(Cl)C(=O)[O][Na],[B][B]C(C(=O)O)Cl,195.52540614577887,137.095
1259,CC(C#N)CB([O][Na])[O][Na],B(CC(C)C#N)(O)O,170.8568195065017,156.88900000000004
1260,CC=C(B([O][Na])[O][Na])C(C)OC,B(C(=CC)C(C)OC)(O)O,142.6259853016901,187.9430000000001
1261,CSCB([O][Na])[O][Na],B(CSC)(O)O,178.80025584185825,149.91900000000004
1262,C[C@H]1C[C@@H]1B([O][Na])[O][Na],B([C@H]1C[C@@H]1C)(O)O,186.2919977451911,143.89000000000004
1263,[Na][O]B([O][Na])C1=CCCCCCC1,B(C1=CCCCCCC1)(O)O,135.39390225149532,197.98200000000008
1264,O=C1C=C(B([O][Na])[O][Na])CCC1,B(C1=CC(=O)CCC1)(O)O,145.75286717790425,183.91100000000003
1265,Cn1cc(B([O][Na])[O][Na])cc1C#N,B(C1=CN(C(=C1)C#N)C)(O)O,138.237097393407,193.91000000000005
1266,Cc1cc(B([O][Na])[O][Na])cnn1,B(C1=CC(=NN=C1)C)(O)O,147.36505179003484,181.89900000000003
1267,CC(B([O][Na])[O][Na])C1CC1,B(C(C)C1CC1)(O)O,169.74458453209942,157.91700000000006
1268,Cc1nnn(C)c1B([O][Na])[O][Na],B(C1=C(N=NN1C)C)(O)O,144.97090666758,184.90300000000005
1269,Cc1ccc(C)c(B([O][Na])[O][Na])n1,B(C1=C(C=CC(=N1)C)C)(O)O,137.5081079910307,194.93800000000007
1270,Cc1cnc(C)c(B([O][Na])[O][Na])n1,B(C1=NC(=CN=C1C)C)(O)O,136.81469307573036,195.92600000000007
1271,C=C(B([O][Na])[O][Na])C(=O)OC,B(C(=C)C(=O)OC)(O)O,154.16832816989253,173.872
1272,C=C(B([O][Na])[O][Na])C1CCOCC1,B(C(=C)C1CCOCC1)(O)O,134.05861125836714,199.9540000000001
1273,CCc1ccnc(B([O][Na])[O][Na])c1,B(C1=NC=CC(=C1)CC)(O)O,137.5081079910307,194.93800000000007
1274,Cc1c[nH]c(B([O][Na])[O][Na])c1,B(C1=CC(=CN1)C)(O)O,158.7066640352608,168.90000000000003
1275,CN(C)c1coc(B([O][Na])[O][Na])c1,B(C1=CC(=CO1)N(C)C)(O)O,134.75139275688218,198.92600000000004
1276,[Na][O]B([O][Na])c1csnn1,B(C1=CSN=N1)(O)O,154.14261882079776,173.901
1277,[Na][O]B([O][Na])C1CC2C=CC1C2,B(C1CC2CC1C=C2)(O)O,147.33265300763196,181.93900000000005
1278,CC1(C)CCC(B([O][Na])[O][Na])CC1,B(C1CCC(CC1)(C)C)(O)O,134.02911806895838,199.99800000000013
1279,CCO/C=C/B([O][Na])[O][Na],B(/C=C/OCC)(O)O,167.65103012437092,159.88900000000007
1280,Cc1ncc(B([O][Na])[O][Na])o1,B(C1=CN=C(O1)C)(O)O,156.8750617746357,170.872
1281,O=Cc1cccnc1B([O][Na])[O][Na],B(C1=C(C=CC=N1)C=O)(O)O,137.53915233693982,194.89400000000003
1282,COC(=O)[C@@H]1C[C@H]1B([O][Na])[O][Na],B([C@@H]1C[C@H]1C(=O)OC)(O)O,142.65938379424875,187.8990000000001
1283,CC#CB([O][Na])[O][Na],B(C#CC)(O)O,209.6690227815714,127.84699999999998
1284,[Na][O]B(C#CC1CC1)[O][Na],B(C#CC1CC1)(O)O,174.19212759889237,153.88500000000002
1285,N#CCn1cc(B([O][Na])[O][Na])cn1,B(C1=CN(N=C1)CC#N)(O)O,137.53632954445686,194.898
1286,CC1(C)CC(B([O][Na])[O][Na])C1,B(C1CC(C1)(C)C)(O)O,155.89701039614957,171.94400000000007
1287,Cn1nc(B([O][Na])[O][Na])ccc1=O,B(C1=NN(C(=O)C=C1)C)(O)O,135.4513716942847,197.898
1288,[Na][O]B(C=CCl)[O][Na],B(C=CCl)(O)O,178.36955806492873,150.281
1289,Cc1c(B([O][Na])[O][Na])cc[nH]c1=O,B(C1=C(C(=O)NC=C1)C)(O)O,136.1310017548908,196.91000000000005
1290,[2H]c1c([2H])c([2H])c(B([O][Na])[O][Na])c(C#N)c1[2H],[2H]C1=C(C(=C(C(=C1[2H])B(O)O)C#N)[2H])[2H],137.5134641777773,194.93040711199995
