Molecule,Cluster,data,Cluster_center,Distance_to_center
1618,2,[-1.3040045649311545  0.4463465495902966 -0.3119814183735904  0.275168708757451   0.363302592489879   0.0393563932165165 -0.3042162694584037  0.0233881072023843  0.0235244260597251],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.7255570427367608
1619,1,[ 0.4026356544979141 -0.3161811346579729 -0.1505266256478946  0.3000412961264958 -0.0955569305499979  0.0657036670696202 -0.173114620511136  -0.1794288809967508 -0.0329870923036995],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.31289605043197166
1620,3,[-0.3114053693623492  0.41094988983986    0.1867643223000978 -0.0498805183517813 -0.1794996352586756 -0.0721267863397459 -0.3389399888244093 -0.0462021151287668  0.0839122603826468],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.37504050446058
1621,1,[ 0.2653705558852624 -0.3990405829853694  0.0327742946435406  0.1373705740013987 -0.0683675939565498  0.3633359558142517  0.0443188226900943 -0.2134125156898395 -0.2528173105481588],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.6093938018623484
1622,2,[-1.320553036105943   0.1026881859682741  0.1246002264621335  0.2147996756448698  0.6680069142010158 -0.2053020903159553 -0.2092749479197607 -0.0680172044160595  0.0297762415243736],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.9324367880718514
1623,2,[-0.6688384331717794  0.2482665038075041 -0.273741523652658   0.6903383164375995  0.2179004228680688 -0.0263608394746688  0.1060481141868605  0.1172583171259563 -0.0246361703757887],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.2445923732213891
1624,9,[-0.6207090338151059  0.3038686824864774  0.0845269473907896 -0.4580286822068275 -0.1807437994724269 -0.0653055597913735 -0.0335512999438817  0.100945921680801  -0.055254287723087 ],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.40193945215679844
1625,1,[ 0.6167671640705026  0.0109902767907418 -0.3400776958121106  0.1027710122226849  0.0126035091524052 -0.0881752187473765 -0.0713243095196939  0.1078239689367932 -0.0280825676857791],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.35861380713027263
1626,2,[-0.7224599320498594 -0.4734409732316819 -0.0865070444865955  0.7422029318120374  0.332247718015611   0.0958550751491576  0.3112768066558618  0.1808540720111918  0.1227430530823639],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.8397037424471552
1627,9,[-0.3861127285444532  0.2625454916264801  0.3655593668858948 -0.4804006499249762  0.1643752276984475 -0.0110981134265249 -0.1255854690677248 -0.0239857974481073  0.0272326998708624],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.4985800185156546
1628,3,[-0.3120853388611579  0.558882139256394   0.3369704178702418 -0.3574946762482508  0.025264249619921   0.1395545227997315 -0.1585294791800095  0.0347296421376639  0.0416863073496882],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.27107748727258224
1629,7,[ 0.463427316592429   0.1908553936870221 -0.3676567816225765 -0.2813758150545134  0.1246276981627176 -0.0296968736014363  0.0617049556216151  0.1752380130631469  0.049307343192261 ],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.31200513198163987
1630,7,[ 0.4018538922642134 -0.1751388559232257 -0.4347102159232378 -0.210147461372183   0.1083602434003515 -0.2778235058948922  0.0791352854006796  0.1737820972845208  0.0025037687223894],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.47493711270635436
1631,1,[ 0.4921786682825233 -0.1882615742940701  0.0440742046340111  0.0923432200811515  0.1306548151684752  0.1034948712818478 -0.0480908631985006 -0.117117026426751  -0.0990106098445187],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.35514264147422
1632,2,[-0.9058813463166899  0.5841905317545518 -0.335209180865184   0.489355172705604   0.1567911111605705 -0.0519804806621322  0.0051105447046968 -0.1351312907165567  0.0699667501192259],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.4229780317912375
1633,4,[-0.1565828191835741 -0.4322844140597983  0.4544994929667157 -0.2364364348789958  0.3593632670120213 -0.0324510776875584 -0.1210616728976251  0.0557456760852628 -0.0278833202125647],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.5789060686764104
1634,10,[ 0.1574347565127706  0.0494209518665507  0.2440254737299452  0.0526059308924752 -0.0480432013557968 -0.3090967654713904  0.0161654254660587 -0.189818656781176   0.0199180842022987],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.5377448336428754
1635,9,[-0.4045433711369204 -0.2859628089978661  0.0990716596688446 -0.2661922204861756  0.0414620463850876  0.0007041800864623 -0.1409210414122745  0.0498501713316251  0.0832830582059749],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3342402608187005
1636,4,[-0.3240842664667944 -0.8056524689869973  0.339763544768659  -0.1958393800110537  0.1995317729413217  0.1022537325782102  0.0338090625728978  0.1766175502312593  0.1844689780946221],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.4630387611103608
1637,2,[-0.6010465701907607  0.1098428693234358  0.0776879306792192  0.9633960854918909  0.2273802961452101 -0.0537370544117362  0.0965266462919851  0.0368698414723633 -0.1006417161829372],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.6207885540743212
1638,9,[-0.3078403782372664 -0.3081884905940446  0.0746349732341516 -0.5132077796168445  0.3559508826089459 -0.1588129962426436 -0.2037436209523841  0.0349692833002075 -0.0368107051659406],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.5759961427001783
1639,3,[-0.2788115790413421  0.3460642446420931  0.6753570496248439 -0.3608604252552503  0.2845514184937594 -0.0722039301788144 -0.1789373289308783 -0.0733761626541716  0.0730853266709083],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.6378863860246419
1640,4,[ 0.0040115905132399 -0.7294846013081195  0.2379224328883219  0.0062552266301487  0.0130166655158112  0.0454694597779524  0.2002169752845168 -0.2583500166916445 -0.1484121521486149],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.6042440690425108
1641,10,[-0.1267431047025015  0.2616314063630172 -0.3863823575112673 -0.0561804893567737 -0.479289427749449   0.2772269240800356 -0.0179473990536126 -0.2555720519036001 -0.0105590249840294],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.7246337273357862
1642,0,[-0.1292103677633918 -0.3764849354423994  0.2709765624435775 -0.4606920215490988  0.216641223591149   0.1792080446920257  0.2918696046098898 -0.3226263711377025  0.0711510576474909],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.6139297170555866
1643,10,[ 0.1661493450345646  0.2245872748401132 -0.1744482912015497  0.0771917168243873 -0.3843270389819877 -0.0631274020758759  0.1588514517025022  0.1072590184566857 -0.1475767889570606],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.5008972700567175
1644,7,[ 0.1758819378524661 -0.0527204203238265 -0.5586988130187946 -0.0468496262944082 -0.1511212992747374 -0.0206323384465009 -0.2228632583027136 -0.2196294589501643  0.0051197638036902],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.5152705021007987
1645,4,[-0.4231184068488711 -0.8324310163897138  0.2990782309940586  0.0368246904531429 -0.0754915433886678  0.1323674746636339  0.0571984668992443  0.2102302168402254  0.172705062241449 ],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.39527440587884777
1646,1,[ 0.3874025263496291 -0.234387407763301  -0.2727953129313062  0.2071445929217358 -0.1331204586063963  0.156553804210254  -0.113547313446438  -0.1429241792679095 -0.1311597156282555],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.2744759970284813
1647,4,[-0.2876766537405466 -0.6815151684398069  0.5736868996549845  0.2777956310198832 -0.1568055251545812  0.2602341110180898  0.0030008535198289  0.0808136282441101 -0.0770129057671542],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.509469059855078
1648,5,[ 0.6375607793942785  0.8672710261973681 -0.1032449464977765 -0.0270952028159243 -0.0623373709989396  0.4052688308736656 -0.0253233934215215  0.1196252215518998  0.0460059078781695],[ 0.4903211924899848  0.8511746111495823  0.3261687693446007  0.030265395551969  -0.0601681959668175  0.2968021285804197  0.0360204987909984 -0.0143019425272795  0.0589084952923344],0.49321469372532156
1649,7,[ 0.0793348130554755  0.383841608867004  -0.3541236580875573 -0.3405591996463808 -0.1189639688544804  0.2406936613373157  0.0191214630492148 -0.0883020841541745 -0.0176299778353334],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.4486873804124361
1650,2,[-0.9953924453801365  0.639592636877661  -0.2804134968303483  0.2163258525681485  0.3025529770727314  0.0465324321162035  0.1305074711448808 -0.0991855260540631  0.0392998204283575],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.5738800515592192
1651,9,[-0.9570441907896552  0.1515158809980519  0.1728843656208032 -0.3594485323327709 -0.0452555765955234 -0.0330921225921098 -0.5975224957254351  0.0410150964664354  0.050848677903819 ],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.7222322575287915
1652,1,[ 0.5778811506012945 -0.1342619775851291 -0.0286799174479743  0.0329534641225149  0.2751800681595927 -0.0384742594455268 -0.1930269908522627 -0.1519251635763771 -0.0699314702100196],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.41908595420961997
1653,2,[-0.7805477910297088 -0.3273851158552618 -0.1676676786365885  0.9310439507920095  0.1079650879545869  0.0339625556349916  0.2051884024105226  0.1145324882662059  0.1416499017825594],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.7412932316324397
1654,7,[ 0.4298142863389363  0.1161134137113049 -0.6050125724511569 -0.0982841901320441 -0.0308739955944447  0.0546596581117275 -0.1748348293663759 -0.0286235321521521  0.0322069285411639],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.38441597639159913
1655,4,[-0.5028985815806327 -0.4611892887026199  0.3569655950092494 -0.3645618387282669  0.1382835654453483  0.2320346142253137  0.0094658302475823  0.018229148380832   0.0587656009473441],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.4979864531275543
1656,2,[-0.8973305115001617  0.4551045258341153 -0.6290579556850976  0.3558064318703816  0.265711786402952   0.2635932640941413 -0.1297852249212862 -0.2388655116329453  0.0223153306809275],[-0.8109856150954514  0.2324410270726651 -0.2976379076905399  0.5528323015757606  0.2589485425843574  0.0079074645149122  0.0788685230507611 -0.0084017742101694 -0.0022360100509027],0.6069321008782721
1657,3,[-0.3933439263214812  0.4982643423868915  0.1543189765858388 -0.1776375029265346 -0.1591787160720556  0.0230853882984635 -0.3017431276979696 -0.0505148234450371  0.0881710471283002],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.30588537815630984
1658,9,[-0.3141614713949597 -0.1522860975453431 -0.1495705702771379 -0.3922968321118647  0.0896151766211765 -0.0084294762072452 -0.1965901883345237  0.0999727161558637 -0.1192420786331057],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3605113109665065
1659,0,[ 0.3349014525192228  0.1303394280234233  0.2928655398803954 -0.2120159164393982  0.2277037872385005 -0.2175868232938889  0.1670763799409322  0.0047790525069821  0.0597107454048651],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.4512677478537585
