idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
,,11.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,170.872,166.84,44.49,-1.12158,40.306,0.39787013,0.96130328,0.27549229,0.95772681,296.91400349,1032.19767578,1077.75794396,2.65384671,0.24825404,0.75
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,194.894,190.862,48.42,-1.2105,48.6905,0.0741279,0.78475386,0.61980754,0.91161359,642.18964294,944.53321395,1036.1113832,2.59400728,0.39321254,1.0
,,12.0,12.0,7.0,4.0,1.0,0.0,0.0,4.0,187.899,180.843,44.76,-0.7621,43.305,0.38123773,0.95984869,0.28051825,0.82062435,440.35234274,1288.20085704,1569.7814195,2.96258026,0.25214,0.2
,,8.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,127.847,124.823,18.46,-0.7627,32.882,0.21086835,0.88979757,0.45635544,0.63443997,356.92949613,496.21482807,782.13046655,2.52892007,0.12475441,0.0
,,10.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,153.885,148.845,18.46,-0.3726,39.932,0.2682969,0.92461019,0.38091467,0.68924774,459.44882419,831.3517132,1206.17255767,2.84835286,0.2045352,0.0
,,13.0,13.0,8.0,4.0,1.0,1.0,0.0,5.0,194.898,190.866,60.07,-1.69792,46.906,0.28598339,0.93191003,0.36268953,0.97441821,512.43799715,1376.73925276,1412.88333298,2.91054172,0.35547875,0.6
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,0.865,46.197,0.34374267,0.95194147,0.30628001,0.84183646,368.47025514,1012.77158044,1203.05027495,2.74133613,0.47374974,0.0
,,13.0,13.0,8.0,3.0,1.0,1.0,0.0,5.0,197.898,192.858,53.35,-2.3243,48.544,0.22967057,0.91471118,0.40410823,0.89467487,545.72400821,1208.20492605,1350.44021452,2.80059932,0.36027609,0.8
,,8.0,8.0,6.0,3.0,0.0,0.0,0.0,2.0,150.281,148.265,18.46,-0.0335,34.425,0.34508108,0.95092298,0.30942769,0.75534089,323.12229736,788.77067535,1044.257872,2.6783821,0.12534973,1.0
,,13.0,13.0,7.0,3.0,1.0,1.0,0.0,3.0,196.91,190.862,51.32,-1.42128,50.8657,0.12674815,0.85241848,0.52286015,0.83871628,621.86519591,997.52957463,1189.35282164,2.67059156,0.38956049,0.83333333
,,17.0,13.0,6.0,3.0,1.0,1.0,1.0,3.0,194.93040711,186.874,42.25,-0.54632,50.223,0.24911449,0.92035038,0.39109486,0.72532668,513.69461235,952.7008725,1313.47831566,2.67028581,0.11372148,0.85714286
,,13.0,13.0,6.0,3.0,1.0,1.0,0.0,3.0,194.938,186.874,31.35,-0.40616,52.777,0.52099877,0.98026153,0.19770519,0.84173318,358.62918981,1526.86983371,1813.95941972,3.08039086,0.07547886,0.71428571
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,4.0,183.915,176.859,36.28,-1.37608,47.011,0.26122965,0.91578281,0.40167381,0.6399158,546.82895294,871.16580476,1361.37567379,2.74884115,0.10042777,0.6
,,13.0,13.0,5.0,3.0,1.0,0.0,0.0,2.0,197.982,184.878,18.46,1.3505,55.147,0.25165252,0.92341596,0.38380069,0.90044277,497.55944422,1167.33454127,1296.40059436,2.73472055,0.29073837,0.25
,,10.0,10.0,5.0,3.0,1.0,0.0,0.0,2.0,155.901,148.845,18.46,0.395,41.556,0.23868,0.90919783,0.41636438,0.66157527,391.90131411,622.70508589,941.24600802,2.50454357,0.24675395,0.4
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,195.926,188.87,44.24,-1.0656,50.476,0.14878778,0.86660856,0.49898858,0.92200393,576.56828901,1065.35149263,1155.47391256,2.6718727,0.38926606,0.66666667
,,10.0,10.0,6.0,3.0,1.0,0.0,0.0,3.0,154.873,150.841,42.25,-0.41152,36.902,0.34900548,0.95299492,0.30298627,0.80892546,335.55174728,895.87013109,1107.48168731,2.74791506,0.3951987,0.0
,,11.0,11.0,7.0,3.0,1.0,0.0,0.0,4.0,175.888,168.832,36.92,-1.3706,39.991,0.27410368,0.92746196,0.37391752,0.69775353,432.61287666,807.28275358,1156.97408279,2.61029211,0.25021734,0.0
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,0.865,46.197,0.2281095,0.91427087,0.40510341,0.88846299,397.72275824,872.27592507,981.78082468,2.55890652,0.54069787,0.0
,,9.0,9.0,6.0,3.0,1.0,0.0,0.0,3.0,145.862,140.822,27.69,-0.9248,34.001,0.14244006,0.84068473,0.54152488,0.65305591,405.72694951,489.28939818,749.23049369,2.37409136,0.5817389,0.0
,,10.0,10.0,6.0,4.0,1.0,0.0,0.0,2.0,178.335,172.287,18.46,0.3037,42.009,0.33490254,0.9491326,0.31487667,0.77665421,427.65750214,1054.8320456,1358.17462893,2.82212767,0.37179501,0.0
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,189.984,180.912,18.46,0.572,49.741,0.21415037,0.9090858,0.41660893,0.81586441,483.55547349,946.96890366,1160.69397579,2.61143063,0.67432868,0.0
,,9.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,143.89,136.834,18.46,0.2289,37.033,0.1230814,0.8461456,0.5329518,0.77318958,359.47067603,521.50866881,674.49003446,2.3248794,0.65639673,0.0
,,12.0,12.0,6.0,3.0,1.0,1.0,0.0,3.0,195.947,192.923,18.46,-0.3752,51.32,0.25666195,0.9243777,0.38147854,0.74331397,555.19118142,1081.79443678,1455.36674452,2.8090546,0.13804464,0.66666667
,,12.0,12.0,6.0,3.0,1.0,1.0,0.0,3.0,179.879,176.855,31.6,-0.8437,45.709,0.31773162,0.94538085,0.32596786,0.80895822,390.14564695,968.22897283,1196.88378547,2.66509186,0.12358209,0.66666667
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,3.0,197.942,188.87,37.49,-1.0239,54.1857,0.430828,0.96856543,0.24875895,0.83374816,451.73727625,1514.05658099,1815.96391571,3.09074289,0.24947899,0.66666667
,,13.0,13.0,6.0,4.0,1.0,1.0,0.0,2.0,194.938,186.874,34.25,-0.0568,54.5667,0.11578082,0.83662678,0.54777335,0.92971501,597.53899375,1014.18036754,1090.85080326,2.63284467,0.27419271,0.85714286
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,3.0,184.899,178.851,43.48,-1.0813,46.4107,0.09405614,0.81501563,0.57943897,0.89743549,604.30621076,935.94989153,1042.9160723,2.64298317,0.36708159,0.8
,,9.0,9.0,6.0,4.0,0.0,0.0,0.0,3.0,161.93,156.89,18.46,0.0907,42.087,0.28321237,0.92977213,0.36813555,0.68842844,445.57470031,833.24279956,1210.35498488,2.77235499,0.17252071,0.66666667
,,9.0,9.0,6.0,4.0,0.0,0.0,0.0,3.0,145.862,140.822,27.69,-0.6259,35.581,0.30645354,0.93703113,0.34924585,0.6873557,371.40621148,730.96982522,1063.45204244,2.72474529,0.07758118,0.66666667
,,13.0,13.0,6.0,4.0,1.0,1.0,0.0,3.0,195.922,188.866,31.6,0.2081,52.482,0.12996744,0.85280335,0.52223218,0.90124392,607.59919552,1048.56633052,1163.46564106,2.68249889,0.27029311,0.85714286
,,13.0,13.0,6.0,4.0,1.0,1.0,0.0,2.0,196.954,186.874,34.25,0.0335,53.9477,0.1438486,0.86571047,0.50054509,0.87858062,559.30304214,981.71537428,1117.38792463,2.59784528,0.44926961,0.57142857
,,10.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,157.873,152.833,35.53,-0.6408,39.253,0.2823825,0.93501194,0.35461622,0.79543949,412.40426234,925.06382245,1162.95939201,2.81409142,0.28294351,0.75
,,12.0,12.0,6.0,3.0,1.0,1.0,0.0,2.0,178.895,174.863,34.25,-1.1086,47.7937,0.33351248,0.94752261,0.31968876,0.73905429,469.28348587,1084.88634595,1467.93863105,2.90630323,0.05934142,0.66666667
,,11.0,11.0,5.0,4.0,0.0,0.0,0.0,2.0,171.944,160.856,18.46,0.9604,48.097,0.2483431,0.91677344,0.39940763,0.98879444,391.44684092,969.08629769,980.06851019,2.60888684,0.34623154,0.33333333
,,10.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,158.905,150.841,21.7,-0.7107,42.259,0.36450642,0.95454321,0.29807259,0.7362919,388.06273367,958.58344049,1301.90680777,2.88682564,0.09156819,0.5
,,9.0,9.0,5.0,3.0,0.0,0.0,0.0,2.0,139.858,136.834,18.46,-0.5966,37.405,0.43075732,0.96822892,0.25006549,0.79808752,252.88362591,807.08163306,1011.26958668,2.72117215,0.07106038,0.5
,,11.0,11.0,5.0,4.0,0.0,0.0,0.0,2.0,171.944,160.856,18.46,0.9604,48.097,0.21266414,0.90842023,0.41805823,0.83674057,461.72756426,924.144422,1104.45753123,2.69103842,0.40746713,0.33333333
,,10.0,10.0,5.0,4.0,0.0,0.0,0.0,2.0,157.917,148.845,18.46,0.5703,43.48,0.1262973,0.85106325,0.52506318,0.8757398,449.69396593,750.03336044,856.45685889,2.55153522,0.40713404,0.4
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,187.968,180.912,18.46,0.6233,49.185,0.17510284,0.88788032,0.46007449,0.79883002,476.80125214,827.87278527,1036.35662997,2.4954369,0.65910039,0.4
,,10.0,10.0,9.0,3.0,1.0,1.0,0.0,6.0,158.821,158.821,70.27,-2.64,31.159,0.17652683,0.87588372,0.48252224,0.67437933,419.26462911,585.9696773,868.90219042,2.42902312,0.25507843,1.0
,,11.0,11.0,8.0,4.0,0.0,0.0,0.0,4.0,181.827,179.811,44.76,-1.6031,40.418,0.10668868,0.82576744,0.56401076,0.75419534,587.8071927,786.01594331,1042.19145531,2.57754106,0.39410157,1.0
,,13.0,13.0,5.0,3.0,1.0,0.0,0.0,2.0,195.966,184.878,18.46,1.1972,55.243,0.23233932,0.9170101,0.39886397,0.85153553,497.10982408,1061.28080127,1246.31417844,2.67508889,0.56171072,0.5
,,13.0,13.0,5.0,3.0,1.0,0.0,0.0,2.0,199.998,184.878,18.46,1.5011,55.361,0.13155496,0.84593398,0.53328764,0.97556334,620.21985679,1134.59174945,1163.01187364,2.70085758,0.48182773,0.0
,,10.0,10.0,8.0,3.0,1.0,1.0,0.0,5.0,157.833,156.825,57.38,-2.035,33.364,0.19762756,0.89121886,0.45357352,0.68405442,419.58541067,632.79543966,925.06592684,2.50287118,0.33132698,1.0
,,9.0,9.0,4.0,1.0,1.0,0.0,0.0,2.0,133.919,125.855,26.3,1.0768,36.837,0.61248522,0.98841929,0.15174754,0.88826379,128.74556123,753.62025061,848.41941743,2.54205822,0.25413888,0.2
,,13.0,13.0,6.0,7.0,0.0,0.0,0.0,3.0,196.954,186.874,42.25,0.85418,52.653,0.58872602,0.98648926,0.16382597,0.92614144,405.08989889,2290.05535452,2472.68425648,3.62206874,0.18605533,0.28571429
,,7.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,172.75,169.726,26.3,0.8044,32.78,0.61027631,0.98825463,0.15281619,0.87932749,143.69173027,826.82398434,940.29129879,2.35171337,0.14690534,0.5
,,8.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,186.777,181.737,26.3,1.1945,37.397,0.34406861,0.95192298,0.30633747,0.814561,306.33237001,814.54744136,999.98335495,2.38275632,0.26831474,0.33333333
,,14.0,11.0,7.0,4.0,1.0,1.0,0.0,4.0,172.90630533,164.848,36.28,-1.6845,42.274,0.42707961,0.96800856,0.25091718,0.84761281,311.2055681,1051.27049476,1240.27207009,2.74344121,0.15456755,0.75
,,13.0,13.0,5.0,4.0,1.0,0.0,0.0,2.0,199.998,184.878,18.46,1.5011,55.361,0.40153178,0.96368436,0.26704394,0.85807349,466.51983466,1499.03536373,1746.9778244,3.04654318,0.32531062,0.0
,,11.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,170.872,166.84,44.49,-1.12158,40.306,0.3093939,0.94301769,0.33274261,0.86864572,356.00001349,929.36065345,1069.89608882,2.62523799,0.29813188,0.75
,,13.0,13.0,8.0,3.0,1.0,1.0,0.0,5.0,197.898,192.858,53.35,-2.3243,48.544,0.3814042,0.95842359,0.2853493,0.74748108,485.09779209,1270.72828135,1700.01398362,2.95488863,0.06569866,0.8
,,13.0,13.0,6.0,4.0,1.0,0.0,0.0,3.0,199.954,188.866,27.69,0.41,52.353,0.45269408,0.97038387,0.2415681,0.97085333,390.38842199,1568.95675698,1616.05950493,2.99007827,0.28520669,0.28571429
,,10.0,10.0,6.0,3.0,1.0,0.0,0.0,3.0,157.873,152.833,27.69,-0.4818,38.084,0.13631162,0.83684315,0.54744272,0.66128415,485.1599101,586.04954297,886.22953317,2.48986149,0.54228648,0.5
,,11.0,11.0,5.0,4.0,2.0,0.0,0.0,2.0,169.928,160.856,18.46,0.4749,44.013,0.30608796,0.94126487,0.33766914,0.76453084,430.89706744,975.61210822,1276.09254732,2.8095103,0.35612952,0.0
,,11.0,11.0,8.0,4.0,1.0,1.0,0.0,5.0,170.876,166.844,49.17,-1.4943,39.454,0.32627309,0.94555514,0.32546193,0.73592075,396.79456877,897.21508299,1219.17351392,2.71179302,0.20237143,0.66666667
,,11.0,11.0,8.0,4.0,1.0,1.0,0.0,4.0,170.876,166.844,60.03,-1.4252,39.5187,0.29227784,0.93432782,0.35641481,0.70854206,428.78960161,852.42099115,1203.06335276,2.69615099,0.18383413,0.66666667
,,13.0,13.0,5.0,7.0,0.0,0.0,0.0,2.0,199.998,184.878,18.46,1.8113,57.521,0.25006181,0.91942762,0.39325927,0.70886186,732.88554636,1321.04859134,1863.61923246,3.12953373,0.21751105,0.25
,,13.0,13.0,5.0,7.0,0.0,0.0,0.0,2.0,199.998,184.878,18.46,1.8113,57.521,0.29174991,0.93132227,0.36419613,0.67480076,723.03383977,1339.67316508,1985.28698805,3.18120829,0.16540912,0.25
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,2.0,183.851,179.819,18.46,0.1621,48.021,0.19960854,0.9020108,0.43171347,0.83404691,494.79945902,955.92559105,1146.12929174,2.65751546,0.46210959,1.0
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,183.915,176.859,36.28,-1.2016,46.967,0.09122282,0.8113283,0.58459079,0.89759449,571.43790392,877.39924137,977.5007028,2.56833732,0.49915824,0.6
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,187.968,180.912,18.46,0.6956,49.397,0.28329746,0.93560892,0.35303816,0.82389606,420.51292953,981.36400278,1191.12598312,2.62630127,0.60968246,0.4
,,10.0,10.0,7.0,3.0,1.0,0.0,0.0,4.0,161.861,156.821,36.92,-1.4131,35.124,0.18406451,0.88474683,0.46607194,0.69627906,424.41726145,634.04986579,910.62607693,2.4663064,0.44571844,0.0
,,13.0,13.0,5.0,3.0,1.0,0.0,0.0,2.0,199.998,184.878,18.46,1.5011,55.361,0.16952283,0.8841005,0.46729681,0.87135304,576.42296466,1074.83700918,1233.52642893,2.68552381,0.74934593,0.0
,,13.0,13.0,7.0,3.0,1.0,1.0,0.0,4.0,196.91,190.862,40.46,-1.7193,50.749,0.12440588,0.85027112,0.52634496,0.83526081,622.127599,987.25900855,1181.97693262,2.66231425,0.39676686,0.83333333
,,12.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.5011,52.928,0.24156569,0.92085462,0.38990611,0.81399067,540.01411429,1127.3648566,1384.98498676,2.84930705,0.40390623,0.0
,,12.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.5011,52.928,0.24118804,0.92068579,0.39030458,0.81201544,532.67993097,1108.22251967,1364.7801064,2.82743513,0.39788808,0.0
,,12.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.5011,52.928,0.39604787,0.96268517,0.27062384,0.82975384,440.338312,1350.11166415,1627.1231319,3.01494921,0.31666466,0.0
,,12.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.5011,52.928,0.33121273,0.94873821,0.31606299,0.80335467,503.86508354,1280.70157907,1594.19198516,2.99777945,0.35896979,0.0
,,9.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,141.874,136.834,18.46,0.0049,36.939,0.16079073,0.85844128,0.51291186,0.65318363,381.03185464,485.23691742,742.87979251,2.38139626,0.52009456,0.5
,,9.0,9.0,6.0,4.0,0.0,0.0,0.0,2.0,164.308,160.276,18.46,0.4273,39.232,0.46633717,0.97363048,0.22813084,0.82306596,281.92141291,1017.13523807,1235.78825001,2.77735467,0.20611033,0.66666667
,,11.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,170.872,166.84,44.49,-1.12158,40.306,0.2127874,0.90521348,0.42495713,0.73678936,378.48648321,656.21870278,890.6462762,2.37358375,0.2068185,0.75
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,169.884,164.844,27.69,-0.3173,42.585,0.18289676,0.89060119,0.45478513,0.75797526,451.4600777,752.433504,992.68874309,2.54262613,0.55478642,0.8
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,183.867,180.843,48.67,-0.3101,42.4705,0.2555301,0.92127763,0.38890555,0.96784647,412.20425064,1025.828584,1059.90838129,2.60629886,0.25705025,1.0
,,10.0,10.0,6.0,5.0,0.0,0.0,0.0,2.0,177.888,167.808,18.46,0.4163,47.874,0.39359155,0.9615556,0.27461031,0.77692181,436.55388333,1235.08920685,1589.72136391,3.02768956,0.17176945,0.0
,,12.0,12.0,5.0,5.0,1.0,0.0,0.0,2.0,181.939,172.867,18.46,0.8071,50.626,0.37182593,0.9570376,0.28996385,0.76481777,474.9851061,1252.83563584,1638.08384622,3.04139621,0.18119941,0.57142857
,,11.0,11.0,6.0,3.0,1.0,0.0,0.0,3.0,169.884,164.844,27.69,-0.3157,42.607,0.17643644,0.88739697,0.46100608,0.76913759,486.06057436,810.93822784,1054.34741658,2.63067413,0.43292691,0.8
,,8.0,8.0,6.0,3.0,0.0,0.0,0.0,3.0,131.835,128.811,35.53,-1.197,30.113,0.13962134,0.84975052,0.52718503,0.69501427,320.88833823,423.04306871,608.68256744,2.26493934,0.36901946,0.5
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,-1.5974,55.802,0.44045067,0.97006247,0.24285553,0.84118328,369.4292756,1279.59913359,1521.18945747,2.87378054,0.0789836,1.0
,,12.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.6452,52.998,0.07822764,0.77966589,0.62619574,0.9807824,576.31323322,902.65365794,920.34039026,2.52617847,0.79068908,0.0
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,183.867,180.843,48.67,-0.3101,42.4705,0.44776878,0.97066632,0.24043065,0.79032858,345.64406067,1136.17951298,1437.603981,2.817617,0.03350882,1.0
,,13.0,13.0,6.0,4.0,1.0,0.0,0.0,3.0,197.938,188.866,27.69,0.4645,51.841,0.05520799,0.74269337,0.66963166,0.94736897,747.10574084,1056.97630646,1115.6965654,2.71578493,0.36850063,0.57142857
,,13.0,13.0,5.0,3.0,2.0,1.0,1.0,2.0,189.918,184.878,18.46,0.7682,53.745,0.29344193,0.93851154,0.34524787,0.862354,512.92962702,1281.18650407,1485.68512238,2.93850005,0.31324741,1.0
,,12.0,12.0,8.0,4.0,1.0,0.0,0.0,4.0,195.854,191.822,44.76,-1.1643,43.205,0.31230121,0.94039992,0.34007056,0.97014243,470.13273039,1341.17965049,1382.45643825,2.85542342,0.47940657,0.25
,,11.0,11.0,8.0,3.0,1.0,1.0,0.0,5.0,168.86,166.844,57.13,-2.233,38.893,0.22152508,0.91246456,0.40915574,0.81721574,408.98205876,816.86884627,999.57551429,2.56701395,0.50247981,1.0
,,12.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,181.895,176.855,27.69,0.198,46.88,0.20765139,0.9059396,0.42340695,0.84543718,519.25575414,1036.82312613,1226.37511854,2.76559523,0.39752547,1.0
,,12.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,181.895,176.855,27.69,0.198,46.88,0.2020325,0.90320606,0.4292072,0.84018306,518.07282924,1014.13959358,1207.04599407,2.74404434,0.37223173,1.0
,,12.0,12.0,5.0,3.0,2.0,1.0,1.0,2.0,177.907,172.867,18.46,-0.5138,48.314,0.23880269,0.91920612,0.39377673,0.7848869,494.01786394,984.69034983,1254.56336673,2.77159569,0.32443413,0.85714286
,,18.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,199.94450889,188.866,39.1,-1.0941,52.0293,0.20202415,0.9013749,0.43303958,0.90120819,545.2666535,1134.76640524,1259.16122428,2.71109296,0.28067827,1.0
,,17.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,197.93040711,188.866,35.53,-0.6055,50.8955,0.32124694,0.94376101,0.33062842,0.72614518,478.5151488,1050.94254237,1447.28984209,2.7422039,0.05634841,1.0
,,14.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,194.91210178,188.866,35.53,-0.6055,50.8955,0.08049044,0.79480291,0.60686764,0.9117438,680.50260878,1022.37124885,1121.33611766,2.69162214,0.34189612,1.0
,,15.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.91820356,188.866,35.53,-0.6055,50.8955,0.04125459,0.71389551,0.70025225,0.8967312,704.41049904,902.05619176,1005.93822248,2.58206906,0.42175395,1.0
,,8.0,8.0,5.0,3.0,1.0,0.0,0.0,2.0,127.847,124.823,18.46,-0.4559,32.132,0.15030895,0.84978731,0.52712572,0.65648265,334.21228682,416.22815578,634.02765724,2.32691869,0.38046446,0.66666667
,,12.0,12.0,5.0,3.0,2.0,0.0,0.0,2.0,181.939,172.867,18.46,0.7851,48.606,0.17158047,0.88152079,0.47214521,0.7350576,494.91465992,770.50613584,1048.22552625,2.52156743,0.60336072,0.28571429
,,9.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,141.874,136.834,18.46,-0.0658,36.749,0.13245205,0.81108703,0.58492549,0.61590453,418.25861305,440.41057749,715.06305801,2.35504396,0.38171089,0.5
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,4.0,184.899,178.851,44.49,-0.81316,45.043,0.35848067,0.9539556,0.29994785,0.92799361,368.29591942,1139.45226331,1227.86649476,2.71985144,0.25727657,0.6
,,12.0,12.0,7.0,3.0,1.0,0.0,0.0,4.0,185.931,176.859,24.94,-1.1115,47.886,0.09369232,0.80742212,0.58997416,0.95506856,551.75101062,893.19173121,935.21215606,2.52994867,0.67405053,0.4
,,12.0,12.0,6.0,4.0,1.0,1.0,0.0,3.0,199.979,192.923,18.46,0.2059,52.763,0.38361091,0.95849883,0.28509647,0.95653372,468.77959728,1572.81320132,1644.28412007,3.03573054,0.29141401,0.66666667
,,8.0,8.0,6.0,3.0,1.0,0.0,0.0,2.0,127.656,123.624,18.46,-0.7384,34.8,0.19624563,0.88443863,0.46665652,0.65128219,321.06535089,448.09004667,688.01213506,2.38901639,0.2767419,0.0
,,12.0,12.0,8.0,4.0,1.0,1.0,0.0,4.0,193.838,191.822,40.83,-1.3627,44.156,0.18471913,0.89046607,0.45504965,0.92423776,549.72265365,1116.52526452,1208.04982851,2.72289829,0.38821326,1.0
,,12.0,12.0,7.0,3.0,1.0,0.0,0.0,4.0,185.883,180.843,36.92,-0.3841,43.692,0.20521406,0.90478514,0.42586835,0.81570302,523.87303367,1003.42000151,1230.12907206,2.72343361,0.43906738,0.8
,,13.0,13.0,7.0,3.0,1.0,0.0,0.0,4.0,199.91,192.854,44.76,-0.4535,47.876,0.44307713,0.97034722,0.24171528,0.88469048,431.8120327,1580.45447477,1786.44904964,3.08237966,0.37982018,0.5
,,11.0,11.0,6.0,4.0,0.0,0.0,0.0,4.0,163.901,157.853,52.6,-0.3016,38.182,0.5533907,0.98355374,0.18061571,0.87662577,258.04072158,1252.4112607,1428.67264259,2.99435441,0.18556391,0.4
,,13.0,13.0,7.0,3.0,1.0,1.0,0.0,3.0,196.91,190.862,51.32,-1.42128,50.8657,0.07204067,0.78140717,0.6240215,0.91025052,646.32702465,942.7872375,1035.74479578,2.58169011,0.38892962,0.83333333
,,11.0,11.0,5.0,5.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,0.865,46.197,0.36263782,0.95613334,0.2929318,0.83393882,377.73952045,1075.37538642,1289.51352361,2.82406687,0.36072395,0.0
,,13.0,13.0,6.0,3.0,1.0,1.0,0.0,3.0,194.938,186.874,31.35,-0.40616,52.777,0.48163967,0.97561844,0.2194736,0.82429961,380.51475458,1429.13849572,1733.76097401,3.01472506,0.07749819,0.71428571
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,4.0,181.899,176.859,44.24,-1.31958,45.835,0.23060545,0.91228983,0.4095452,0.94701804,428.76002976,991.44974892,1046.91749079,2.60414776,0.28801462,0.8
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,2.0,168.9,162.852,34.25,-0.78148,44.5957,0.32875859,0.94584148,0.32462886,0.95190143,336.13870303,985.65145631,1035.45537761,2.64163365,0.2542818,0.8
,,12.0,12.0,7.0,3.0,1.0,0.0,0.0,4.0,186.915,178.851,30.93,-0.6366,45.825,0.32077018,0.94393826,0.33012203,0.73213547,450.69955179,999.54895812,1365.25137263,2.74435748,0.14775152,0.4
,,10.0,10.0,4.0,1.0,1.0,0.0,0.0,2.0,143.914,137.866,26.3,-0.1321,41.171,0.31229348,0.94038274,0.34011806,0.97042657,227.29151566,648.50929555,668.27240081,2.31615396,0.61860325,0.66666667
,,12.0,12.0,5.0,7.0,0.0,0.0,0.0,2.0,187.987,172.867,18.46,1.6452,52.998,0.16217135,0.87075098,0.49172424,0.97665403,599.15991259,1190.04087582,1218.48765415,2.82837843,0.45934481,0.0
,,13.0,13.0,6.0,4.0,1.0,0.0,0.0,3.0,197.938,188.866,27.69,0.4645,51.841,0.45939501,0.97210901,0.23452948,0.93617426,389.22111787,1553.65881382,1659.58291772,3.01661696,0.23259589,0.57142857
,,12.0,12.0,5.0,3.0,1.0,0.0,0.0,2.0,181.939,172.867,18.46,0.8805,50.506,0.42921069,0.96824051,0.25002062,0.87922132,356.84247793,1254.87055642,1427.25219658,2.88991431,0.22221595,0.57142857
,,11.0,11.0,5.0,5.0,0.0,0.0,0.0,2.0,167.912,160.856,18.46,0.5124,47.909,0.18293921,0.89274638,0.45055954,0.80702227,464.32308624,831.6749267,1030.54768233,2.63208511,0.16938794,1.0
,,12.0,12.0,5.0,3.0,1.0,0.0,0.0,2.0,181.939,172.867,18.46,0.8805,50.506,0.25561168,0.92544783,0.37887507,0.88419811,483.24540739,1127.77195077,1275.47427649,2.81648376,0.29485665,0.57142857
,,12.0,12.0,5.0,3.0,1.0,0.0,0.0,2.0,181.939,172.867,18.46,0.9512,50.696,0.31869795,0.9455675,0.32542602,0.80346136,441.08611272,1089.02062941,1355.41132557,2.81600875,0.33499142,0.57142857
,,13.0,13.0,6.0,3.0,1.0,0.0,0.0,3.0,194.938,186.874,30.82,0.5187,54.381,0.13185402,0.85533616,0.5180734,0.88810572,598.56067322,1026.08076685,1155.35881363,2.67029453,0.38787607,0.71428571
,,12.0,12.0,6.0,3.0,1.0,0.0,0.0,3.0,180.911,174.863,30.82,0.1286,49.764,0.25314647,0.92518261,0.37952226,0.85387118,476.13375496,1071.23331548,1254.56081145,2.78279357,0.3477938,0.83333333
